u1,u2
0.484138,0.403118
0.475551,0.401667
0.466698,0.400244
0.457572,0.398849
0.448165,0.397478
0.438472,0.396129
0.428484,0.394798
0.418193,0.393481
0.407591,0.392173
0.39667,0.390869
0.38542,0.389562
0.373831,0.388244
0.361895,0.386907
0.3496,0.385542
0.336936,0.384136
0.323892,0.382677
0.310457,0.38115
0.296619,0.37954
0.282365,0.377827
0.267684,0.375991
0.252564,0.374008
0.236992,0.371851
0.220957,0.369489
0.204448,0.366889
0.187454,0.364011
0.169967,0.360814
0.151981,0.357248
0.133491,0.353259
0.114498,0.348786
0.0950066,0.343763
0.0750278,0.338114
0.0545815,0.331757
0.0336978,0.324604
0.0124193,0.31656
-0.00919531,0.307524
-0.0310691,0.297393
-0.0531035,0.286062
-0.0751759,0.273436
-0.0971385,0.259427
-0.118818,0.243969
-0.14002,0.227021
-0.160532,0.208581
-0.180136,0.18869
-0.198619,0.167436
-0.215788,0.144955
-0.231484,0.121425
-0.245593,0.0970557
-0.258049,0.0720743
-0.268841,0.0467104
-0.278001,0.0211832
-0.285604,-0.00430897
-0.29175,-0.0295953
-0.29656,-0.0545351
-0.300163,-0.0790175
-0.302692,-0.102959
-0.304275,-0.126302
-0.305035,-0.149005
-0.305086,-0.171049
-0.304531,-0.192422
-0.303463,-0.213125
-0.301966,-0.233167
-0.300114,-0.252561
-0.297971,-0.271324
-0.295594,-0.289476
-0.293034,-0.307037
-0.290334,-0.32403
-0.287532,-0.340476
-0.28466,-0.356397
-0.281748,-0.371814
-0.27882,-0.386749
-0.275897,-0.401221
-0.272999,-0.415249
-0.270141,-0.428851
-0.267336,-0.442045
-0.264596,-0.454845
-0.261932,-0.467269
-0.259352,-0.47933
-0.256862,-0.491041
-0.25447,-0.502416
-0.252179,-0.513467
-0.249995,-0.524204
-0.24792,-0.534638
-0.245956,-0.544779
-0.244107,-0.554636
-0.242372,-0.564218
-0.240753,-0.573534
-0.239251,-0.58259
-0.237866,-0.591394
-0.236596,-0.599952
-0.235442,-0.608271
-0.234403,-0.616358
-0.233477,-0.624216
-0.232664,-0.631853
-0.231961,-0.639272
-0.231367,-0.646478
-0.230881,-0.653476
-0.2305,-0.660269
-0.230222,-0.666862
-0.230044,-0.673259
-0.229965,-0.679462
-0.229982,-0.685475
-0.230093,-0.691302
-0.230294,-0.696944
-0.230584,-0.702406
-0.230959,-0.707688
-0.231417,-0.712795
-0.231955,-0.717728
-0.23257,-0.72249
-0.233259,-0.727083
-0.23402,-0.731508
-0.234848,-0.735769
-0.235742,-0.739866
-0.236698,-0.743802
-0.237713,-0.747578
-0.238784,-0.751196
-0.239909,-0.754658
-0.241083,-0.757965
-0.242303,-0.761119
-0.243568,-0.764121
-0.244873,-0.766973
-0.246215,-0.769675
-0.247591,-0.77223
-0.248998,-0.774639
-0.250433,-0.776902
-0.251892,-0.779022
-0.253373,-0.780999
-0.254872,-0.782835
-0.256385,-0.78453
-0.257911,-0.786087
-0.259444,-0.787505
-0.260983,-0.788787
-0.262524,-0.789934
-0.264064,-0.790945
-0.2656,-0.791824
-0.267127,-0.79257
-0.268644,-0.793185
-0.270146,-0.79367
-0.271631,-0.794026
-0.273096,-0.794254
-0.274536,-0.794355
-0.27595,-0.79433
-0.277333,-0.79418
-0.278682,-0.793907
-0.279995,-0.793511
-0.281267,-0.792994
-0.282496,-0.792356
-0.283678,-0.791599
-0.284811,-0.790723
-0.28589,-0.78973
-0.286913,-0.788621
-0.287876,-0.787396
-0.288776,-0.786058
-0.28961,-0.784606
-0.290375,-0.783042
-0.291067,-0.781367
-0.291683,-0.779582
-0.292219,-0.777688
-0.292673,-0.775686
-0.293041,-0.773577
-0.293319,-0.771362
-0.293505,-0.769043
-0.293596,-0.766619
-0.293587,-0.764092
-0.293475,-0.761462
-0.293257,-0.758732
-0.29293,-0.755901
-0.292491,-0.752971
-0.291935,-0.749942
-0.29126,-0.746815
-0.290462,-0.743591
-0.289537,-0.74027
-0.288483,-0.736854
-0.287295,-0.733343
-0.28597,-0.729737
-0.284505,-0.726037
-0.282896,-0.722244
-0.281139,-0.718358
-0.279231,-0.714379
-0.277168,-0.710307
-0.274946,-0.706143
-0.272562,-0.701887
-0.270012,-0.697538
-0.267293,-0.693097
-0.264399,-0.688563
-0.261328,-0.683936
-0.258076,-0.679215
-0.254638,-0.6744
-0.251011,-0.66949
-0.24719,-0.664483
-0.243172,-0.659379
-0.238952,-0.654176
-0.234526,-0.648872
-0.22989,-0.643465
-0.225039,-0.637954
-0.219969,-0.632335
-0.214677,-0.626606
-0.209156,-0.620763
-0.203404,-0.614803
-0.197415,-0.608722
-0.191184,-0.602516
-0.184708,-0.596178
-0.177981,-0.589705
-0.171,-0.583089
-0.163758,-0.576324
-0.156253,-0.569403
-0.148479,-0.562316
-0.140432,-0.555056
-0.132107,-0.547611
-0.123501,-0.539971
-0.11461,-0.532123
-0.10543,-0.524053
-0.0959571,-0.515748
-0.0861895,-0.507189
-0.0761246,-0.49836
-0.0657609,-0.489239
-0.0550979,-0.479806
-0.0441361,-0.470036
-0.0328773,-0.459902
-0.0213251,-0.449375
-0.00948516,-0.438423
0.00263443,-0.42701
0.0150224,-0.415098
0.0276639,-0.402645
0.0405392,-0.389605
0.0536232,-0.375927
0.0668841,-0.361559
0.0802819,-0.346441
0.0937668,-0.330515
0.107277,-0.313714
0.120739,-0.295976
0.134059,-0.277234
0.14713,-0.257427
0.159822,-0.2365
0.171983,-0.21441
0.18344,-0.191133
0.194001,-0.166669
0.203457,-0.141055
0.211591,-0.114367
0.218192,-0.0867333
0.223068,-0.0583297
0.226067,-0.0293811
0.227087,-0.000148836
0.226093,0.0290849
0.223119,0.0580381
0.218266,0.0864489
0.211687,0.114092
0.203572,0.14079
0.194135,0.166416
0.18359,0.190892
0.172146,0.214183
0.159998,0.236285
0.147317,0.257225
0.134256,0.277044
0.120943,0.295799
0.10749,0.313549
0.0939855,0.330361
0.0805063,0.346299
0.0671135,0.361427
0.053857,0.375806
0.0407768,0.389493
0.027905,0.402543
0.0152667,0.415005
0.00288142,0.426925
-0.00923568,0.438346
-0.0210734,0.449305
-0.0326235,0.45984
-0.0438804,0.469981
-0.0548405,0.479758
-0.065502,0.489198
-0.0758641,0.498324
-0.0859276,0.50716
-0.095694,0.515724
-0.105165,0.524035
-0.114345,0.53211
-0.123235,0.539963
-0.13184,0.547608
-0.140163,0.555058
