u1,u2
0.721297,0.0182967
0.72096,0.0185224
0.720622,0.0187485
0.720284,0.018975
0.719946,0.0192019
0.719608,0.0194292
0.71927,0.0196568
0.718932,0.0198849
0.718594,0.0201134
0.718256,0.0203422
0.717917,0.0205715
0.717579,0.0208011
0.71724,0.0210312
0.716902,0.0212616
0.716563,0.0214925
0.716224,0.0217237
0.715886,0.0219554
0.715547,0.0221874
0.715208,0.0224198
0.714869,0.0226526
0.71453,0.0228858
0.71419,0.0231195
0.713851,0.0233535
0.713512,0.0235879
0.713172,0.0238227
0.712833,0.0240578
0.712493,0.0242934
0.712153,0.0245294
0.711813,0.0247658
0.711473,0.0250025
0.711133,0.0252397
0.710793,0.0254773
0.710453,0.0257152
0.710113,0.0259535
0.709773,0.0261923
0.709432,0.0264314
0.709092,0.0266709
0.708751,0.0269108
0.70841,0.0271512
0.708069,0.0273919
0.707729,0.027633
0.707388,0.0278744
0.707047,0.0281163
0.706705,0.0283586
0.706364,0.0286013
0.706023,0.0288443
0.705681,0.0290878
0.70534,0.0293316
0.704998,0.0295759
0.704656,0.0298205
0.704315,0.0300655
0.703973,0.0303109
0.703631,0.0305568
0.703288,0.030803
0.702946,0.0310495
0.702604,0.0312965
0.702262,0.0315439
0.701919,0.0317917
0.701576,0.0320398
0.701234,0.0322884
0.700891,0.0325373
0.700548,0.0327866
0.700205,0.0330364
0.699862,0.0332865
0.699519,0.033537
0.699175,0.0337879
0.698832,0.0340392
0.698488,0.0342908
0.698145,0.0345429
0.697801,0.0347953
0.697457,0.0350482
0.697113,0.0353014
0.696769,0.0355551
0.696425,0.0358091
0.696081,0.0360635
0.695736,0.0363183
0.695392,0.0365734
0.695047,0.036829
0.694703,0.037085
0.694358,0.0373413
0.694013,0.0375981
0.693668,0.0378552
0.693323,0.0381127
0.692977,0.0383706
0.692632,0.0386289
0.692287,0.0388876
0.691941,0.0391467
0.691595,0.0394061
0.69125,0.039666
0.690904,0.0399262
0.690558,0.0401868
0.690211,0.0404478
0.689865,0.0407092
0.689519,0.040971
0.689172,0.0412332
0.688826,0.0414958
0.688479,0.0417587
0.688132,0.042022
0.687785,0.0422858
0.687438,0.0425499
0.687091,0.0428144
0.686744,0.0430793
0.686396,0.0433445
0.686049,0.0436102
0.685701,0.0438762
0.685353,0.0441426
0.685005,0.0444095
0.684657,0.0446767
0.684309,0.0449442
0.683961,0.0452122
0.683612,0.0454806
0.683264,0.0457493
0.682915,0.0460184
0.682566,0.0462879
0.682217,0.0465578
0.681868,0.0468281
0.681519,0.0470988
0.68117,0.0473698
0.680821,0.0476413
0.680471,0.0479131
0.680121,0.0481853
0.679771,0.0484579
0.679422,0.0487309
0.679072,0.0490042
0.678721,0.0492779
0.678371,0.0495521
0.678021,0.0498266
0.67767,0.0501015
0.677319,0.0503767
0.676968,0.0506524
0.676617,0.0509284
0.676266,0.0512048
0.675915,0.0514816
0.675564,0.0517588
0.675212,0.0520364
0.674861,0.0523144
0.674509,0.0525927
0.674157,0.0528714
0.673805,0.0531505
0.673453,0.05343
0.6731,0.0537098
0.672748,0.0539901
0.672395,0.0542707
0.672042,0.0545517
0.67169,0.0548331
0.671336,0.0551148
0.670983,0.055397
0.67063,0.0556795
0.670277,0.0559624
0.669923,0.0562457
0.669569,0.0565294
0.669215,0.0568134
0.668861,0.0570978
0.668507,0.0573826
0.668153,0.0576678
0.667798,0.0579534
0.667444,0.0582393
0.667089,0.0585256
0.666734,0.0588123
0.666379,0.0590994
0.666024,0.0593869
0.665668,0.0596747
0.665313,0.0599629
0.664957,0.0602515
0.664602,0.0605405
0.664246,0.0608298
0.66389,0.0611196
0.663533,0.0614097
0.663177,0.0617002
0.66282,0.061991
0.662464,0.0622822
0.662107,0.0625739
0.66175,0.0628658
0.661393,0.0631582
0.661035,0.0634509
0.660678,0.0637441
0.66032,0.0640376
0.659962,0.0643314
0.659604,0.0646257
0.659246,0.0649203
0.658888,0.0652153
0.65853,0.0655106
0.658171,0.0658064
0.657812,0.0661025
0.657453,0.066399
0.657094,0.0666959
0.656735,0.0669931
0.656376,0.0672907
0.656016,0.0675887
0.655656,0.0678871
0.655297,0.0681858
0.654937,0.0684849
0.654576,0.0687844
0.654216,0.0690843
0.653855,0.0693845
0.653495,0.0696851
0.653134,0.0699861
0.652773,0.0702874
0.652412,0.0705891
0.65205,0.0708912
0.651689,0.0711937
0.651327,0.0714965
0.650965,0.0717997
0.650603,0.0721033
0.650241,0.0724073
0.649879,0.0727116
0.649516,0.0730163
0.649153,0.0733213
0.64879,0.0736268
0.648427,0.0739325
