0.03125,0.596239,1.87289
0.0625,0.598703,1.93703
0.09375,0.601121,2.00316
0.125,0.603467,2.07121
0.15625,0.605719,2.14111
0.1875,0.607856,2.21278
0.21875,0.609858,2.28612
0.25,0.611704,2.36102
0.28125,0.613377,2.43737
0.3125,0.614862,2.51504
0.34375,0.616143,2.59387
0.375,0.617208,2.67371
0.40625,0.618047,2.75441
0.4375,0.618653,2.83578
0.46875,0.619018,2.91765
0.5,0.619141,2.99983
0.53125,0.619018,3.08213
0.5625,0.618653,3.16434
0.59375,0.618047,3.24629
0.625,0.617208,3.32775
0.65625,0.616143,3.40855
0.6875,0.614862,3.48847
0.71875,0.613377,3.56733
0.75,0.611704,3.64494
0.78125,0.609858,3.72111
0.8125,0.607856,3.79568
0.84375,0.605719,3.86847
0.875,0.603467,3.93932
0.90625,0.601121,4.0081
0.9375,0.598703,4.07465
0.96875,0.596239,4.13885
1,0.59375,4.20057
0,0.5625,1.75505
0.03125,0.56518,1.81561
0.0625,0.567835,1.87815
0.09375,0.570437,1.94263
0.125,0.572964,2.00899
0.15625,0.57539,2.07715
0.1875,0.577691,2.14703
0.21875,0.579847,2.21853
0.25,0.581835,2.29154
0.28125,0.583637,2.36595
0.3125,0.585235,2.44162
0.34375,0.586615,2.51839
0.375,0.587762,2.59613
0.40625,0.588666,2.67466
0.4375,0.589318,2.7538
0.46875,0.589712,2.83338
0.5,0.589844,2.91322
0.53125,0.589712,2.99311
0.5625,0.589318,3.07287
0.59375,0.588666,3.15229
0.625,0.587762,3.23119
0.65625,0.586615,3.30937
0.6875,0.585235,3.38663
0.71875,0.583637,3.4628
0.75,0.581835,3.53767
0.78125,0.579847,3.61109
0.8125,0.577691,3.68289
0.84375,0.57539,3.7529
0.875,0.572964,3.82098
0.90625,0.570437,3.88698
0.9375,0.567835,3.95079
0.96875,0.56518,4.01228
1,0.5625,4.07134
0,0.53125,1.70106
0.03125,0.534122,1.76009
0.0625,0.536966,1.82106
0.09375,0.539754,1.88393
0.125,0.542461,1.94863
0.15625,0.54506,2.01509
0.1875,0.547526,2.08323
0.21875,0.549836,2.15294
0.25,0.551966,2.22411
0.28125,0.553897,2.29662
0.3125,0.555609,2.37034
0.34375,0.557088,2.44512
0.375,0.558317,2.5208
0.40625,0.559285,2.59721
0.4375,0.559984,2.67419
0.46875,0.560406,2.75155
0.5,0.560547,2.82911
0.53125,0.560406,2.90667
0.5625,0.559984,2.98404
0.59375,0.559285,3.06102
0.625,0.558317,3.13744
0.65625,0.557088,3.21308
0.6875,0.555609,3.28777
0.71875,0.553897,3.36133
0.75,0.551966,3.43357
0.78125,0.549836,3.50433
0.8125,0.547526,3.57345
0.84375,0.54506,3.64079
0.875,0.542461,3.70619
0.90625,0.539754,3.76953
0.9375,0.536966,3.8307
0.96875,0.534122,3.88958
1,0.53125,3.94607
0,0.5,1.64872
0.03125,0.503063,1.70626
0.0625,0.506097,1.76571
0.09375,0.509071,1.827
0.125,0.511959,1.89009
0.15625,0.514731,1.95489
0.1875,0.517362,2.02132
0.21875,0.519825,2.08928
0.25,0.522097,2.15866
0.28125,0.524157,2.22933
0.3125,0.525983,2.30115
0.34375,0.52756,2.37398
0.375,0.528871,2.44765
0.40625,0.529904,2.52201
0.4375,0.53065,2.59689
0.46875,0.5311,2.67208
0.5,0.53125,2.74742
0.53125,0.5311,2.82272
0.5625,0.53065,2.89777
0.59375,0.529904,2.9724
0.625,0.528871,3.0464
0.65625,0.52756,3.11959
0.6875,0.525983,3.1918
0.71875,0.524157,3.26283
0.75,0.522097,3.33253
0.78125,0.519825,3.40073
0.8125,0.517362,3.46727
0.84375,0.514731,3.53202
0.875,0.511959,3.59485
0.90625,0.509071,3.65563
0.9375,0.506097,3.71425
0.96875,0.503063,3.77063
1,0.5,3.82467
0,0.46875,1.598
0.03125,0.472004,1.65408
0.0625,0.475228,1.71203
0.09375,0.478388,1.7718
0.125,0.481456,1.83331
0.15625,0.484402,1.89649
0.1875,0.487197,1.96126
0.21875,0.489814,2.02751
0.25,0.492228,2.09514
0.28125,0.494416,2.164
0.3125,0.496357,2.23397
0.34375,0.498033,2.3049
0.375,0.499426,2.37663
0.40625,0.500523,2.44899
0.4375,0.501315,2.52181
